step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
252,8732700,4523,9559,28.990164,,0,11,9,108,36128,912,2516,8696572,18,176,10,1,24059,1,80,1,1874009,1,2920557,1,428562,1,123012,1,3313722,1,12561,1,271907,1,6877,4,522041,4,66894,4,804895,4,1615004,8,2408390,108,8992,24,3198,1,19518,1,2476,1,0,0,0,0,0,0,0,0,0,0,0,0,17010,1,36,1,9559,1,4523,1,17046,1,9559,1,0,1
253,8656800,4523,9559,28.99017,,0,11,9,108,36826,912,2396,8619974,18,176,50,1,23277,1,30,1,1838692,1,2917239,1,428542,1,123112,1,3276541,1,12491,1,273501,1,6947,4,520948,4,66323,4,801186,4,1581922,8,2371820,108,8892,24,3218,1,19107,1,2476,1,0,0,0,0,0,0,0,0,0,0,0,0,17014,1,36,1,9559,1,4523,1,17050,1,9559,1,0,1
254,8726700,4523,9559,28.99017,,0,11,9,108,35230,912,2928,8691470,18,176,50,1,23357,1,20,1,1844306,1,2956265,1,428552,1,121368,1,3305011,1,12541,1,268088,1,6987,4,520016,4,68518,4,821577,4,1594002,8,2403769,108,8882,24,3128,1,19237,1,2546,1,0,0,0,0,0,0,0,0,0,0,0,0,17017,1,36,1,9559,1,4523,1,17053,1,9559,1,0,1
255,8726600,4521,9559,28.99017,,0,11,9,108,31241,882,2486,8695359,18,176,50,1,23267,1,20,1,1860305,1,2947233,1,428612,1,118411,1,3304620,1,12842,1,269271,1,7097,4,520537,4,67185,4,812023,4,1601791,8,2402355,108,8972,24,3268,1,20009,1,2556,1,0,0,0,0,0,0,0,0,0,0,0,0,17012,1,36,1,9559,1,4521,1,17048,1,9559,1,0,1
256,8836700,4519,9559,28.99017,,0,11,9,108,38228,912,2537,8798472,18,176,30,1,23989,1,40,1,1871874,1,3005867,1,428632,1,137668,1,3317762,1,12611,1,283736,1,7127,4,524277,4,66994,4,808394,4,1599456,8,2396450,108,8862,24,3208,1,21122,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17011,1,36,1,9559,1,4519,1,17047,1,9559,1,0,1
257,8633800,4519,9559,28.990171,,0,11,9,108,38797,872,2477,8595003,18,176,60,1,23478,1,20,1,1838502,1,2922512,1,428522,1,119924,1,3249515,1,12471,1,275055,1,7077,4,516658,4,66112,4,791453,4,1567236,8,2347410,108,8801,24,3047,1,19498,1,2506,1,0,0,0,0,0,0,0,0,0,0,0,0,17016,1,36,1,9559,1,4519,1,17052,1,9559,1,0,1
258,8719500,4520,9559,28.990177,,0,11,9,108,36230,872,2507,8683270,18,176,140,1,23397,1,70,1,1834472,1,2998639,1,428572,1,116546,1,3268882,1,12551,1,275175,1,7127,4,514493,4,66293,4,798631,4,1581100,8,2364512,108,12711,24,3118,1,19528,1,2546,1,0,0,0,0,0,0,0,0,0,0,0,0,17012,1,40,1,9559,1,4520,1,17052,1,9559,1,0,1
259,8667600,4520,9559,28.990177,,0,11,9,108,34553,982,2758,8633047,18,176,40,1,23628,1,30,1,1863533,1,2916177,1,428592,1,116035,1,3272200,1,12811,1,268870,1,7017,4,515565,4,72678,4,800765,4,1580559,8,2365354,108,13212,24,3198,1,20019,1,2546,1,0,0,0,0,0,0,0,0,0,0,0,0,17008,1,40,1,9559,1,4520,1,17048,1,9559,1,0,1
260,8699700,4520,9559,28.990177,,0,11,9,108,37181,952,2487,8662519,18,176,50,1,23768,1,40,1,1848316,1,2936115,1,428612,1,116666,1,3296420,1,12531,1,265822,1,7158,4,528768,4,67035,4,805777,4,1595906,8,2386315,108,12881,24,3088,1,19408,1,2506,1,0,0,0,0,0,0,0,0,0,0,0,0,17005,1,40,1,9559,1,4520,1,17045,1,9559,1,0,1
261,8640400,4519,9559,28.99018,,0,11,9,108,33979,852,2427,8606421,18,176,30,1,23307,1,90,1,1833109,1,2916297,1,428532,1,122591,1,3269935,1,12531,1,278624,1,7107,4,516147,4,66634,4,799001,4,1576459,8,2360302,108,12731,24,3128,1,19438,1,2546,1,0,0,0,0,0,0,0,0,0,0,0,0,17010,1,40,1,9559,1,4519,1,17050,1,9559,1,0,1
262,8813700,4518,9559,28.990187,,0,11,9,108,38114,942,2547,8775586,18,176,60,1,23518,1,90,1,1860666,1,2989557,1,428582,1,123804,1,3336488,1,12821,1,280569,1,6977,4,528066,4,67566,4,814078,4,1611725,8,2410275,108,12982,24,3248,1,20741,1,2576,1,0,0,0,0,0,0,0,0,0,0,0,0,17003,1,40,1,9559,1,4518,1,17043,1,9559,1,0,1
263,8844700,4518,9559,28.990187,,0,11,9,108,33155,862,2677,8811545,18,176,50,1,23869,1,20,1,1891021,1,2981427,1,428562,1,123593,1,3350192,1,12811,1,276569,1,6947,4,527104,4,67907,4,818078,4,1627815,8,2430254,108,12962,24,3218,1,19177,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,17005,1,40,1,9559,1,4518,1,17045,1,9559,1,0,1
264,8812000,4518,9559,28.990187,,0,11,9,108,42900,882,2547,8769100,18,176,10,1,23818,1,20,1,1880345,1,2980204,1,428572,1,125077,1,3318624,1,12431,1,293480,1,6887,4,522572,4,67515,4,809867,4,1591576,8,2386095,108,12801,24,3118,1,20210,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,17010,1,40,1,9559,1,4518,1,17050,1,9559,1,0,1
265,8725100,4518,9559,28.990187,,0,11,9,108,36377,952,2727,8688723,18,176,30,1,23177,1,90,1,1835414,1,2923615,1,428532,1,124586,1,3340418,1,12862,1,273642,1,6867,4,521831,4,67345,4,807702,4,1636667,8,2428841,108,12801,24,3208,1,19508,1,2697,1,0,0,0,0,0,0,0,0,0,0,0,0,17011,1,40,1,9559,1,4518,1,17051,1,9559,1,0,1
266,8679800,4518,9559,28.990187,,0,11,9,108,29882,842,2427,8649918,18,176,50,1,23778,1,100,1,1864977,1,2943614,1,428602,1,122521,1,3253454,1,12821,1,270163,1,6727,4,514843,4,67726,4,798059,4,1570083,8,2353004,108,12711,24,3198,1,19297,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,17004,1,40,1,9559,1,4518,1,17044,1,9559,1,0,1
267,8832800,4518,9559,28.990187,,0,11,9,108,35601,1413,2918,8797199,18,176,50,1,23828,1,70,1,1874370,1,2952095,1,428692,1,121268,1,3384025,1,12801,1,270965,1,7037,4,534582,4,77740,4,824614,4,1642191,8,2450975,108,12912,24,3198,1,19728,1,2556,1,0,0,0,0,0,0,0,0,0,0,0,0,17009,1,40,1,9559,1,4518,1,17049,1,9559,1,0,1
268,8819100,4518,9559,28.990187,,0,11,9,108,33369,932,2447,8785731,18,176,40,1,23949,1,20,1,1879984,1,2985948,1,428582,1,121939,1,3332458,1,12811,1,276158,1,7158,4,526241,4,67917,4,814820,4,1613851,8,2413182,108,13042,24,3328,1,19488,1,2566,1,0,0,0,0,0,0,0,0,0,0,0,0,17011,1,40,1,9559,1,4518,1,17051,1,9559,1,0,1
269,8830900,4518,9559,28.990187,,0,11,9,108,35485,912,2508,8795415,18,176,70,1,23788,1,110,1,1880084,1,2999080,1,428572,1,118150,1,3332759,1,12801,1,274824,1,7258,4,526362,4,68037,4,816654,4,1613289,8,2414504,108,12932,24,3308,1,19548,1,2566,1,0,0,0,0,0,0,0,0,0,0,0,0,17009,1,40,1,9559,1,4518,1,17049,1,9559,1,0,1
270,8702900,4518,9559,28.990187,,0,11,9,108,34136,912,2376,8668764,18,176,50,1,23969,1,100,1,1880806,1,2960215,1,428451,1,116386,1,3245936,1,12852,1,266213,1,6957,4,514442,4,65922,4,794901,4,1571206,8,2351110,108,12621,24,3218,1,19618,1,2546,1,0,0,0,0,0,0,0,0,0,0,0,0,17008,1,40,1,9559,1,4518,1,17048,1,9559,1,0,1
271,8757200,4518,9559,28.990187,,0,11,9,108,34835,832,2627,8722365,18,176,50,1,23768,1,30,1,1871844,1,2974089,1,428632,1,118741,1,3292660,1,12551,1,269481,1,7077,4,520177,4,66774,4,803412,4,1599886,8,2387860,108,12811,24,3238,1,19197,1,2586,1,0,0,0,0,0,0,0,0,0,0,0,0,17007,1,40,1,9559,1,4518,1,17047,1,9559,1,0,1
272,8658100,4518,9559,28.990187,,0,11,9,108,44151,892,2457,8613949,18,176,40,1,23448,1,30,1,1844326,1,2907054,1,428502,1,122601,1,3275408,1,12541,1,274444,1,7168,4,521159,4,66523,4,799492,4,1581151,8,2365455,108,12731,24,3017,1,19107,1,2456,1,0,0,0,0,0,0,0,0,0,0,0,0,17004,1,40,1,9559,1,4518,1,17044,1,9559,1,0,1
273,8670100,4518,9559,28.990187,,0,11,9,108,34427,852,2427,8635673,18,176,40,1,23177,1,40,1,1835675,1,2976865,1,428532,1,117137,1,3241605,1,12601,1,267857,1,6977,4,514673,4,65891,4,791984,4,1568650,8,2345586,108,12621,24,3158,1,19057,1,2506,1,0,0,0,0,0,0,0,0,0,0,0,0,17011,1,40,1,9559,1,4518,1,17051,1,9559,1,0,1
274,8658700,4518,9559,28.990187,,0,11,9,108,37483,831,2308,8621217,18,176,50,1,23407,1,90,1,1851915,1,2937399,1,428582,1,118531,1,3248432,1,12811,1,268860,1,6997,4,514503,4,66142,4,793779,4,1572109,8,2350839,108,12741,24,3138,1,19508,1,2566,1,0,0,0,0,0,0,0,0,0,0,0,0,17013,1,40,1,9559,1,4518,1,17053,1,9559,1,0,1
275,8736700,4518,9559,28.990187,,0,11,9,108,35717,872,2568,8700983,18,176,60,1,23788,1,20,1,1894078,1,2923986,1,428652,1,116606,1,3301252,1,12541,1,270263,1,7077,4,522091,4,67315,4,807522,4,1601079,8,2393202,108,12831,24,3178,1,19388,1,2466,1,0,0,0,0,0,0,0,0,0,0,0,0,17017,1,40,1,9559,1,4518,1,17057,1,9559,1,0,1
276,8732500,4519,9559,28.990183,,0,11,9,108,46073,1423,2617,8686427,18,176,40,1,23518,1,90,1,1843033,1,2910292,1,428461,1,136986,1,3329451,1,14556,1,280248,1,7248,4,521770,4,66924,4,802018,4,1594633,8,2381013,108,13022,24,7579,1,45041,1,2566,1,0,0,0,0,0,0,0,0,0,0,0,0,17013,1,40,1,9559,1,4519,1,17053,1,9559,1,0,1
277,8712800,4518,9559,28.990183,,0,11,9,108,65880,902,2486,8646920,18,176,60,1,37572,1,30,1,1880896,1,2917821,1,428652,1,116516,1,3252863,1,12511,1,274223,1,7027,4,515515,4,65741,4,794700,4,1569923,8,2349596,108,12541,24,3168,1,19127,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17010,1,40,1,9559,1,4518,1,17050,1,9559,1,0,1
278,8803600,4518,9559,28.990183,,0,11,9,108,35302,852,2546,8768298,18,176,110,1,23307,1,20,1,1856446,1,2939845,1,428612,1,136305,1,3370782,1,12872,1,274865,1,6937,4,547664,4,70924,4,827411,4,1613750,8,2425683,108,12932,24,3318,1,22495,1,2566,1,0,0,0,0,0,0,0,0,0,0,0,0,17008,1,40,1,9559,1,4518,1,17048,1,9559,1,0,1
279,8665600,4519,9559,28.990183,,0,11,9,108,31601,872,2867,8633999,18,176,130,1,24039,1,50,1,1849900,1,2911956,1,428542,1,116626,1,3290174,1,12581,1,272168,1,7017,4,520758,4,66523,4,811662,4,1585361,8,2381354,108,12801,24,3098,1,20210,1,2506,1,0,0,0,0,0,0,0,0,0,0,0,0,17019,1,40,1,9559,1,4519,1,17059,1,9559,1,0,1
280,8899500,4518,9559,28.990183,,0,11,9,108,33693,942,3037,8865807,18,176,40,1,23518,1,100,1,1839444,1,2905821,1,428602,1,119233,1,3536449,1,12601,1,275616,1,7749,4,591381,4,71425,4,894906,4,1669146,8,2547512,108,13503,24,3108,1,19698,1,2476,1,0,0,0,0,0,0,0,0,0,0,0,0,17022,1,40,1,9559,1,4518,1,17062,1,9559,1,0,1
281,8659000,4520,9559,28.990183,,0,11,9,108,31227,922,2557,8627773,18,176,60,1,23518,1,30,1,1845459,1,2950210,1,428572,1,115844,1,3251550,1,12531,1,267807,1,7017,4,515836,4,66162,4,795673,4,1572820,8,2353215,108,12721,24,3058,1,19738,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,17023,1,40,1,9559,1,4520,1,17063,1,9559,1,0,1
282,8701900,4520,9559,28.990185,,0,11,9,108,36494,982,2747,8665406,18,176,20,1,23307,1,80,1,1864024,1,2922211,1,428542,1,117769,1,3296600,1,12852,1,276539,1,6987,4,519575,4,68699,4,811491,4,1586955,8,2382908,108,12791,24,3168,1,19688,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,17016,1,40,1,9559,1,4520,1,17056,1,9559,1,0,1
283,8674700,4518,9559,28.990185,,0,11,9,108,39308,912,2818,8635392,18,176,50,1,24330,1,10,1,1855433,1,2912518,1,428512,1,117168,1,3284901,1,12471,1,268138,1,6967,4,519314,4,67035,4,801828,4,1595826,8,2382075,108,12761,24,3078,1,19287,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,17020,1,40,1,9559,1,4518,1,17060,1,9559,1,0,1
284,8680300,4518,9559,28.990185,,0,11,9,108,38582,882,2576,8641718,18,176,50,1,23207,1,30,1,1839825,1,2957678,1,428622,1,119573,1,3260191,1,12541,1,276519,1,7188,4,517440,4,68117,4,798129,4,1567116,8,2349977,108,12691,24,3098,1,19157,1,2546,1,0,0,0,0,0,0,0,0,0,0,0,0,17018,1,40,1,9559,1,4518,1,17058,1,9559,1,0,1
285,8669700,4519,9559,28.990185,,0,11,9,108,34007,972,2537,8635693,18,176,60,1,23247,1,20,1,1841178,1,2948546,1,428582,1,119112,1,3262416,1,12531,1,268890,1,6957,4,514603,4,66273,4,796605,4,1582935,8,2364282,108,12721,24,3098,1,19558,1,2526,1,0,0,0,0,0,0,0,0,0,0,0,0,17019,1,40,1,9559,1,4519,1,17059,1,9559,1,0,1
286,8721100,4520,9559,28.990185,,0,11,9,108,36497,1173,2377,8684603,18,176,50,1,23397,1,100,1,1874099,1,2950942,1,428572,1,115503,1,3279107,1,12831,1,273441,1,7027,4,515966,4,66343,4,808324,4,1580709,8,2374025,108,12631,24,3218,1,20360,1,2546,1,0,0,0,0,0,0,0,0,0,0,0,0,17022,1,40,1,9559,1,4520,1,17062,1,9559,1,0,1
287,8691400,4519,9559,28.990185,,0,11,9,108,35628,922,2507,8655772,18,176,60,1,23768,1,50,1,1856135,1,2914813,1,428512,1,117609,1,3302334,1,12491,1,272338,1,7067,4,523184,4,66744,4,803773,4,1603395,8,2391769,108,12892,24,3058,1,19388,1,2466,1,0,0,0,0,0,0,0,0,0,0,0,0,17028,1,40,1,9559,1,4519,1,17068,1,9559,1,0,1
288,9193700,4520,9559,28.990185,,0,11,9,108,79082,1343,2577,9114618,18,176,40,1,23317,1,40,1,1877498,1,3266055,1,428642,1,115183,1,3383714,1,20129,1,316747,1,7328,4,525069,4,68167,4,814840,4,1620467,8,2419738,108,12992,24,4020,1,23167,1,2566,1,0,0,0,0,0,0,0,0,0,0,0,0,17031,1,40,1,9559,1,4520,1,17071,1,9559,1,0,1
289,8977400,4518,9559,28.990185,,0,11,9,108,42834,1093,2757,8934566,18,176,401,1,31688,1,90,1,2065529,1,2968365,1,428532,1,116065,1,3311005,1,12892,1,269271,1,7218,4,522683,4,72297,4,808975,4,1603154,8,2396410,108,12962,24,3278,1,20470,1,2566,1,0,0,0,0,0,0,0,0,0,0,0,0,17017,1,40,1,9559,1,4518,1,17057,1,9559,1,0,1
290,8718800,4517,9559,28.99019,,0,11,9,108,33135,902,2457,8685665,18,176,60,1,23718,1,30,1,1885818,1,2939474,1,428512,1,117208,1,3278275,1,12571,1,268038,1,7077,4,517159,4,66262,4,796665,4,1596739,8,2378186,108,12761,24,3158,1,19769,1,2506,1,0,0,0,0,0,0,0,0,0,0,0,0,17015,1,40,1,9559,1,4517,1,17055,1,9559,1,0,1
291,8704900,4517,9559,28.99019,,0,11,9,108,31685,902,2437,8673215,18,176,20,1,23127,1,90,1,1829650,1,2915706,1,428602,1,139492,1,3323977,1,12551,1,275436,1,7198,4,547203,4,66954,4,810048,4,1591265,8,2386085,108,12791,24,3128,1,19358,1,2486,1,0,0,0,0,0,0,0,0,0,0,0,0,17016,1,40,1,9559,1,4517,1,17056,1,9559,1,0,1
292,8656000,4519,9559,28.99019,,0,11,9,108,34442,892,2427,8621558,18,176,50,1,23257,1,20,1,1831705,1,2948686,1,428522,1,117158,1,3259539,1,12621,1,270764,1,7017,4,515044,4,66062,4,796675,4,1578013,8,2359600,108,12661,24,3098,1,19518,1,2456,1,0,0,0,0,0,0,0,0,0,0,0,0,17022,1,40,1,9559,1,4519,1,17062,1,9559,1,0,1
293,8754800,4517,9559,28.990187,,0,11,9,108,37256,1613,2768,8717544,18,176,50,1,23327,1,20,1,1855604,1,2939333,1,428582,1,116686,1,3341109,1,12831,1,268118,1,10345,4,537289,4,66764,4,806981,4,1608177,8,2399027,108,13363,24,8751,1,30495,1,2576,1,0,0,0,0,0,0,0,0,0,0,0,0,17011,1,40,1,9559,1,4517,1,17051,1,9559,1,0,1
294,8688400,4517,9559,28.990185,,0,11,9,108,31746,923,2727,8656654,18,176,30,1,23909,1,100,1,1863453,1,2916076,1,428522,1,116265,1,3295768,1,12531,1,268960,1,7037,4,519555,4,67114,4,804033,4,1603355,8,2391879,108,12781,24,3047,1,19257,1,2486,1,0,0,0,0,0,0,0,0,0,0,0,0,17014,1,40,1,9559,1,4517,1,17054,1,9559,1,0,1
295,8637100,4516,9559,28.990192,,0,11,9,108,34569,912,2487,8602531,18,176,50,1,23227,1,60,1,1836377,1,2899004,1,428632,1,117037,1,3285653,1,12491,1,275346,1,7198,4,518492,4,66634,4,804946,4,1586944,8,2376682,108,12721,24,3007,1,19688,1,2486,1,0,0,0,0,0,0,0,0,0,0,0,0,17017,1,40,1,9559,1,4516,1,17057,1,9559,1,0,1
296,8836500,4516,9559,28.990198,,0,11,9,108,41085,1454,2657,8795415,18,176,20,1,23217,1,100,1,1833921,1,2947854,1,428562,1,115854,1,3432093,1,13794,1,269231,1,14656,4,528748,4,70603,4,816113,4,1661086,8,2461450,108,13092,24,5193,1,60288,1,4722,1,0,0,0,0,0,0,0,0,0,0,0,0,17015,1,40,1,9559,1,4516,1,17055,1,9559,1,0,1
297,9381000,4515,9559,28.990198,,0,11,9,108,37701,1173,2777,9343299,18,176,70,1,25673,1,100,1,1885968,1,3305743,1,428562,1,129398,1,3554433,1,13353,1,472379,1,7619,4,526101,4,67666,4,819361,4,1619304,8,2422966,108,12922,24,3759,1,34515,1,2556,1,0,0,0,0,0,0,0,0,0,0,0,0,17014,1,40,1,9559,1,4515,1,17054,1,9559,1,0,1
298,8902400,4515,9559,28.990196,,0,11,9,108,31851,1092,2478,8870549,18,176,40,1,24380,1,150,1,1842893,1,3065744,1,428492,1,117689,1,3378491,1,12671,1,339092,1,7047,4,525018,4,66884,4,811592,4,1591526,8,2387739,108,12902,24,3198,1,30485,1,2556,1,0,0,0,0,0,0,0,0,0,0,0,0,17015,1,40,1,9559,1,4515,1,17055,1,9559,1,0,1
299,8806100,4515,9559,28.990194,,0,11,9,108,32459,872,2436,8773641,18,176,30,1,23738,1,130,1,1858230,1,3049093,1,428572,1,118130,1,3283217,1,12501,1,300197,1,7007,4,512628,4,65972,4,796555,4,1571316,8,2352714,108,12721,24,3228,1,22946,1,2496,1,0,0,0,0,0,0,0,0,0,0,0,0,17016,1,40,1,9559,1,4515,1,17056,1,9559,1,0,1
300,8751400,4515,9559,28.990194,,0,11,9,108,31350,882,2507,8720050,18,176,10,1,23548,1,100,1,1834582,1,3038527,1,428572,1,114571,1,3267348,1,12791,1,281962,1,7057,4,514533,4,66252,4,795242,4,1574404,8,2354437,108,12701,24,3148,1,21362,1,2506,1,0,0,0,0,0,0,0,0,0,0,0,0,17018,1,40,1,9559,1,4515,1,17058,1,9559,1,0,1
301,8828200,4515,9559,28.990194,,0,11,9,108,37016,1343,2537,8791184,18,176,40,1,24029,1,130,1,1909446,1,2937509,1,428512,1,118671,1,3359996,1,12852,1,296798,1,7318,4,525971,4,67726,4,826469,4,1607505,8,2418455,108,12982,24,3519,1,20761,1,2586,1,0,0,0,0,0,0,0,0,0,0,0,0,17016,1,40,1,9559,1,4515,1,17056,1,9559,1,0,1
302,8783800,4515,9559,28.990194,,0,11,9,108,36934,913,2667,8746866,18,176,110,1,24059,1,50,1,1848226,1,2953879,1,428662,1,135883,1,3343124,1,12872,1,283436,1,7117,4,526592,4,67295,4,835029,4,1594724,8,2414234,108,12851,24,3278,1,22174,1,2566,1,0,0,0,0,0,0,0,0,0,0,0,0,17019,1,40,1,9559,1,4515,1,17059,1,9559,1,0,1
303,8682600,4516,9559,28.990194,,0,11,9,108,34216,872,2507,8648384,18,176,40,1,23999,1,70,1,1850952,1,2964054,1,428582,1,115293,1,3252923,1,12471,1,273942,1,7007,4,513951,4,66002,4,800394,4,1565161,8,2350327,108,12721,24,3288,1,19809,1,2496,1,0,0,0,0,0,0,0,0,0,0,0,0,17017,1,40,1,9559,1,4516,1,17057,1,9559,1,0,1
304,8775700,4515,9559,28.990194,,0,11,9,108,35571,1002,2727,8740129,18,176,10,1,24219,1,211,1,1849228,1,2963302,1,428622,1,115884,1,3345831,1,12821,1,271817,1,7148,4,521490,4,67125,4,807993,4,1643424,8,2435337,108,13353,24,3188,1,20029,1,2616,1,0,0,0,0,0,0,0,0,0,0,0,0,17014,1,40,1,9559,1,4515,1,17054,1,9559,1,0,1
305,8686800,4517,9559,28.990194,,0,11,9,108,32211,922,2517,8654589,18,176,60,1,23969,1,60,1,1860476,1,2924156,1,428562,1,116055,1,3288641,1,12611,1,269602,1,7087,4,518382,4,67175,4,803091,4,1597190,8,2383909,108,13854,24,3118,1,19538,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17016,1,40,1,9559,1,4517,1,17056,1,9559,1,0,1
306,8666600,4517,9559,28.990194,,0,11,9,108,34677,892,2436,8631923,18,176,40,1,23257,1,150,1,1832086,1,2923114,1,428512,1,117558,1,3294435,1,12771,1,274774,1,7188,4,524848,4,67014,4,804885,4,1590062,8,2379710,108,12801,24,3088,1,19207,1,2476,1,0,0,0,0,0,0,0,0,0,0,0,0,17012,1,40,1,9559,1,4517,1,17052,1,9559,1,0,1
307,8661700,4517,9559,28.990194,,0,11,9,108,37405,862,2467,8624295,18,176,40,1,23287,1,80,1,1833951,1,2952917,1,428441,1,116095,1,3256933,1,12551,1,268850,1,7107,4,515906,4,66162,4,798901,4,1574384,8,2358107,108,12711,24,3148,1,19117,1,2496,1,0,0,0,0,0,0,0,0,0,0,0,0,17012,1,40,1,9559,1,4517,1,17052,1,9559,1,0,1
308,8716800,4516,9559,28.990194,,0,11,9,108,36508,902,2626,8680292,18,176,10,1,23357,1,30,1,1854200,1,2975893,1,428542,1,117438,1,3267990,1,12831,1,275386,1,7007,4,516929,4,65862,4,794430,4,1581892,8,2360944,108,12751,24,3228,1,19839,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,17013,1,40,1,9559,1,4516,1,17053,1,9559,1,0,1
309,8684200,4516,9559,28.990194,,0,11,9,108,31696,1163,2938,8652504,18,176,20,1,23839,1,20,1,1864466,1,2909320,1,428622,1,119052,1,3294615,1,12551,1,268298,1,7117,4,520277,4,71044,4,811953,4,1589992,8,2385293,108,13714,24,3188,1,19127,1,2456,1,0,0,0,0,0,0,0,0,0,0,0,0,17016,1,40,1,9559,1,4516,1,17056,1,9559,1,0,1
310,8735700,4516,9559,28.990194,,0,11,9,108,38336,932,2667,8697364,18,176,50,1,23417,1,30,1,1837910,1,2978359,1,428522,1,117859,1,3298755,1,12461,1,274153,1,7188,4,526081,4,67205,4,808294,4,1590092,8,2382918,108,12801,24,3278,1,19037,1,2496,1,0,0,0,0,0,0,0,0,0,0,0,0,17016,1,40,1,9559,1,4516,1,17056,1,9559,1,0,1
311,8651400,4516,9559,28.990194,,0,11,9,108,36929,912,2557,8614471,18,176,50,1,23177,1,20,1,1835595,1,2956546,1,428592,1,115554,1,3242417,1,12521,1,268228,1,6987,4,513179,4,65832,4,792695,4,1569933,8,2347411,108,12661,24,3098,1,19017,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17014,1,40,1,9559,1,4516,1,17054,1,9559,1,0,1
312,8770100,4515,9559,28.990194,,0,11,9,108,38271,872,2496,8731829,18,176,50,1,23327,1,30,1,1930277,1,2914493,1,428482,1,117097,1,3305612,1,12461,1,273682,1,7268,4,524427,4,66934,4,805848,4,1601871,8,2392431,108,12791,24,3148,1,19087,1,2476,1,0,0,0,0,0,0,0,0,0,0,0,0,17012,1,40,1,9559,1,4515,1,17052,1,9559,1,0,1
313,8729100,4515,9559,28.990194,,0,11,9,108,65910,942,2527,8663190,18,176,70,1,23127,1,30,1,1856867,1,2914332,1,428562,1,114250,1,3309632,1,16320,1,269892,1,7148,4,536326,4,68558,4,808053,4,1592839,8,2385494,108,12871,24,3188,1,20059,1,2626,1,0,0,0,0,0,0,0,0,0,0,0,0,17012,1,40,1,9559,1,4515,1,17052,1,9559,1,0,1
314,9566100,4515,9559,28.990194,,0,11,9,108,70597,1884,2607,9495503,18,176,180,1,31166,1,80,1,2008810,1,3409898,1,428742,1,122370,1,3480933,1,13323,1,409184,1,8691,4,526913,4,68047,4,812674,4,1611405,8,2408550,108,12922,24,3900,1,35126,1,3108,1,0,0,0,0,0,0,0,0,0,0,0,0,17013,1,40,1,9559,1,4515,1,17053,1,9559,1,0,1
315,8978700,4517,9559,28.990194,,0,11,9,108,36124,972,2787,8942576,18,176,110,1,24310,1,110,1,1887121,1,3060862,1,428562,1,120446,1,3408194,1,12862,1,330461,1,7328,4,524166,4,68007,4,815732,4,1622752,8,2422595,108,13102,24,3268,1,32490,1,3017,1,0,0,0,0,0,0,0,0,0,0,0,0,17014,1,40,1,9559,1,4517,1,17054,1,9559,1,0,1
316,8874300,4515,9559,28.990194,,0,11,9,108,32141,922,2677,8842159,18,176,30,1,24751,1,130,1,1886259,1,3050266,1,428592,1,119834,1,3319767,1,12531,1,303124,1,7138,4,517480,4,68588,4,807943,4,1586473,8,2378777,108,12962,24,3037,1,22636,1,2426,1,0,0,0,0,0,0,0,0,0,0,0,0,17012,1,40,1,9559,1,4515,1,17052,1,9559,1,0,1
