step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
297,11796700,4515,9559,28.990198,,0,11,9,108,38555,1352,4640,11758145,18,176,30,1,24558,1,40,1,1925794,1,3159746,1,543295,1,127630,1,5964738,1,12314,1,1210131,1,7815,4,640235,4,67252,4,1235000,4,2419521,8,3630033,108,19849,24,6302,1,373843,1,3286,1,0,0,0,0,0,0,0,0,0,0,0,0,17014,1,40,1,9559,1,4515,1,17054,1,9559,1,0,1
298,11479700,4515,9559,28.990196,,0,11,9,108,39372,1132,4128,11440328,18,176,210,1,25199,1,30,1,1940813,1,3107990,1,543325,1,120636,1,5687886,1,14238,1,1046400,1,8447,4,632089,4,64236,4,1219209,4,2409091,8,3605465,108,18707,24,6573,1,297974,1,2735,1,0,0,0,0,0,0,0,0,0,0,0,0,17015,1,40,1,9559,1,4515,1,17055,1,9559,1,0,1
299,11341800,4515,9559,28.990194,,0,11,9,108,36146,1172,4519,11305654,18,176,90,1,24879,1,80,1,1938328,1,3104854,1,543335,1,124744,1,5557670,1,11673,1,942387,1,7575,4,635475,4,67342,4,1225812,4,2399752,8,3602349,108,18697,24,6172,1,268877,1,3106,1,0,0,0,0,0,0,0,0,0,0,0,0,17016,1,40,1,9559,1,4515,1,17056,1,9559,1,0,1
300,11321200,4515,9559,28.990194,,0,11,9,108,39864,1172,4389,11281336,18,176,30,1,25470,1,40,1,1935964,1,3124412,1,543265,1,117981,1,5522842,1,11332,1,954009,1,8106,4,642068,4,68955,4,1217185,4,2363662,8,3556429,108,20029,24,8767,1,256142,1,2775,1,0,0,0,0,0,0,0,0,0,0,0,0,17018,1,40,1,9559,1,4515,1,17058,1,9559,1,0,1
301,11351800,4515,9559,28.990194,,0,11,9,108,38351,1132,5381,11313449,18,176,391,1,26863,1,40,1,1956263,1,3117399,1,543295,1,119925,1,5535717,1,13557,1,931215,1,7695,4,632179,4,75718,4,1209951,4,2434991,8,3621176,108,18386,24,6192,1,233918,1,2725,1,0,0,0,0,0,0,0,0,0,0,0,0,17016,1,40,1,9559,1,4515,1,17056,1,9559,1,0,1
302,11360500,4515,9559,28.990194,,0,11,9,108,37492,1292,5191,11323008,18,176,20,1,26712,1,20,1,1959420,1,3109664,1,543204,1,121608,1,5550557,1,11803,1,887549,1,9328,4,652569,4,66611,4,1238267,4,2423599,8,3638099,108,18576,24,6232,1,262144,1,2966,1,0,0,0,0,0,0,0,0,0,0,0,0,17019,1,40,1,9559,1,4515,1,17059,1,9559,1,0,1
303,11395100,4516,9559,28.990194,,0,11,9,108,38947,1753,4288,11356153,18,176,20,1,24227,1,30,1,1941054,1,3154141,1,543305,1,119444,1,5561097,1,12835,1,921275,1,7565,4,639413,4,68805,4,1211193,4,2446364,8,3634752,108,18516,24,5861,1,255861,1,3006,1,0,0,0,0,0,0,0,0,0,0,0,0,17017,1,40,1,9559,1,4516,1,17057,1,9559,1,0,1
304,11503400,4515,9559,28.990194,,0,11,9,108,35408,1132,4449,11467992,18,176,10,1,26762,1,50,1,1938879,1,3162477,1,543285,1,120296,1,5662175,1,14058,1,986112,1,8116,4,657629,4,66841,4,1231924,4,2399843,8,3607389,108,19929,24,5972,1,301892,1,2715,1,0,0,0,0,0,0,0,0,0,0,0,0,17014,1,40,1,9559,1,4515,1,17054,1,9559,1,0,1
305,11385200,4517,9559,28.990194,,0,11,9,108,38506,1182,4439,11346694,18,176,80,1,24217,1,110,1,1936144,1,3112810,1,543345,1,114865,1,5603621,1,11503,1,1009408,1,7465,4,635145,4,64396,4,1215382,4,2406576,8,3598982,108,18536,24,5992,1,255200,1,2876,1,0,0,0,0,0,0,0,0,0,0,0,0,17016,1,40,1,9559,1,4517,1,17056,1,9559,1,0,1
306,11335700,4517,9559,28.990194,,0,11,9,108,37431,1082,4328,11298269,18,176,60,1,24258,1,30,1,1920884,1,3120104,1,543325,1,115406,1,5562680,1,11523,1,931275,1,7705,4,639924,4,64186,4,1219369,4,2385905,8,3582530,108,18416,24,6102,1,303415,1,3717,1,0,0,0,0,0,0,0,0,0,0,0,0,17012,1,40,1,9559,1,4517,1,17052,1,9559,1,0,1
307,11657100,4517,9559,28.990194,,0,11,9,108,42511,1313,4649,11614589,18,176,10,1,27033,1,10,1,1921235,1,3235680,1,543325,1,126388,1,5748985,1,11923,1,1033124,1,7565,4,637319,4,70438,4,1228127,4,2416766,8,3621947,108,18296,24,6332,1,345327,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,17012,1,40,1,9559,1,4517,1,17052,1,9559,1,0,1
308,11498100,4516,9559,28.990194,,0,11,9,108,36711,1323,4499,11461389,18,176,20,1,24448,1,90,1,1952566,1,3143339,1,543285,1,114705,1,5671233,1,11703,1,1026882,1,8707,4,636016,4,66300,4,1220973,4,2438298,8,3635183,108,19588,24,6763,1,262815,1,3156,1,0,0,0,0,0,0,0,0,0,0,0,0,17013,1,40,1,9559,1,4516,1,17053,1,9559,1,0,1
309,11436300,4516,9559,28.990194,,0,11,9,108,37093,1483,5070,11399207,18,176,70,1,27253,1,40,1,1949771,1,3151606,1,543375,1,115086,1,5600174,1,11833,1,926966,1,8507,4,649733,4,74486,4,1240130,4,2452846,8,3667266,108,20640,24,5882,1,237185,1,2956,1,0,0,0,0,0,0,0,0,0,0,0,0,17016,1,40,1,9559,1,4516,1,17056,1,9559,1,0,1
310,11510100,4516,9559,28.990194,,0,11,9,108,38301,1182,4699,11471799,18,176,50,1,26843,1,90,1,1962556,1,3166755,1,543305,1,129895,1,5631034,1,11272,1,922448,1,7525,4,648731,4,68675,4,1244819,4,2480451,8,3701954,108,18616,24,6393,1,247946,1,2866,1,0,0,0,0,0,0,0,0,0,0,0,0,17016,1,40,1,9559,1,4516,1,17056,1,9559,1,0,1
311,11605000,4516,9559,28.990194,,0,11,9,108,47823,1152,4569,11557177,18,176,110,1,27103,1,591,1,1955151,1,3146215,1,543395,1,147439,1,5723395,1,13777,1,1021722,1,7855,4,652479,4,64536,4,1256001,4,2428749,8,3661645,108,18536,24,5962,1,282153,1,2785,1,0,0,0,0,0,0,0,0,0,0,0,0,17014,1,40,1,9559,1,4516,1,17054,1,9559,1,0,1
312,11630800,4515,9559,28.990194,,0,11,9,108,37092,1413,4459,11593708,18,176,60,1,24568,1,50,1,1969159,1,3191494,1,543395,1,123141,1,5729597,1,12244,1,997465,1,9639,4,656015,4,64597,4,1233798,4,2437556,8,3647718,108,19178,24,6082,1,320007,1,3026,1,0,0,0,0,0,0,0,0,0,0,0,0,17012,1,40,1,9559,1,4515,1,17052,1,9559,1,0,1
313,11556300,4515,9559,28.990194,,0,11,9,108,36256,1242,5792,11520044,18,176,20,1,26542,1,50,1,1980791,1,3212956,1,543415,1,118472,1,5626325,1,11472,1,972816,1,9238,4,642910,4,66811,4,1218648,4,2423569,8,3616977,108,19448,24,6262,1,282133,1,2695,1,0,0,0,0,0,0,0,0,0,0,0,0,17012,1,40,1,9559,1,4515,1,17052,1,9559,1,0,1
314,11491400,4515,9559,28.990194,,0,11,9,108,40882,1252,4449,11450518,18,176,541,1,24398,1,40,1,1942136,1,3164561,1,543234,1,118282,1,5645402,1,11923,1,939130,1,9208,4,644042,4,70959,4,1214370,4,2470431,8,3661916,108,18436,24,6022,1,287133,1,2856,1,0,0,0,0,0,0,0,0,0,0,0,0,17013,1,40,1,9559,1,4515,1,17053,1,9559,1,0,1
315,11896900,4517,9559,28.990194,,0,11,9,108,39745,1603,5010,11857155,18,176,130,1,24598,1,70,1,1980832,1,3190873,1,543325,1,123061,1,5982453,1,11813,1,1019748,1,8467,4,660805,4,71851,4,1296601,4,2502313,8,3770869,108,23035,24,8958,1,409072,1,3036,1,0,0,0,0,0,0,0,0,0,0,0,0,17014,1,40,1,9559,1,4517,1,17054,1,9559,1,0,1
316,11818200,4515,9559,28.990194,,0,11,9,108,42595,1363,5361,11775605,18,176,80,1,24598,1,40,1,1990761,1,3231853,1,543395,1,128352,1,5842388,1,14138,1,1030499,1,7765,4,662027,4,68765,4,1248146,4,2513986,8,3736602,108,20170,24,6162,1,300980,1,2695,1,0,0,0,0,0,0,0,0,0,0,0,0,17012,1,40,1,9559,1,4515,1,17052,1,9559,1,0,1
317,11803700,4517,9559,28.990194,,0,11,9,108,40520,1362,8517,11763180,18,176,200,1,29297,1,50,1,1997795,1,3233967,1,543325,1,114354,1,5832559,1,11633,1,1002013,1,9749,4,682227,4,69286,4,1268937,4,2527533,8,3768194,108,19759,24,5882,1,262344,1,3226,1,0,0,0,0,0,0,0,0,0,0,0,0,17013,1,44,1,9559,1,4517,1,17057,1,9559,1,0,1
318,11637200,4516,9559,28.990192,,0,11,9,108,37410,1313,4759,11599790,18,176,20,1,25410,1,30,1,1994438,1,3222845,1,543375,1,124173,1,5678106,1,11392,1,929401,1,7685,4,675464,4,70849,4,1253136,4,2468357,8,3698247,108,18486,24,6082,1,262665,1,3156,1,0,0,0,0,0,0,0,0,0,0,0,0,17012,1,44,1,9559,1,4516,1,17056,1,9559,1,0,1
319,11793300,4516,9559,28.99019,,0,11,9,108,40169,1293,5300,11753131,18,176,100,1,26863,1,40,1,2024287,1,3222064,1,543265,1,120937,1,5804133,1,11442,1,986062,1,7695,4,674882,4,66851,4,1287463,4,2499267,8,3762683,108,18747,24,6002,1,271903,1,2715,1,0,0,0,0,0,0,0,0,0,0,0,0,17016,1,44,1,9559,1,4516,1,17060,1,9559,1,0,1
320,11819400,4515,9559,28.990196,,0,11,9,108,34988,1252,6623,11784412,18,176,20,1,25360,1,40,1,2004418,1,3306619,1,544327,1,120366,1,5771950,1,11312,1,929732,1,7775,4,664512,4,70037,4,1303805,4,2507774,8,3784265,108,20691,24,5962,1,278396,1,2705,1,0,0,0,0,0,0,0,0,0,0,0,0,17013,1,44,1,9559,1,4515,1,17057,1,9559,1,0,1
321,11971700,4515,9559,28.990198,,0,11,9,108,39929,1162,4910,11931771,18,176,571,1,31241,1,40,1,2056149,1,3304626,1,543305,1,123712,1,5856526,1,15601,1,997374,1,8196,4,673039,4,67041,4,1267033,4,2552983,8,3796148,108,18957,24,5882,1,280700,1,3116,1,0,0,0,0,0,0,0,0,0,0,0,0,17013,1,44,1,9559,1,4515,1,17057,1,9559,1,0,1
322,12022900,4517,9559,28.990198,,0,11,9,108,74376,2154,5010,11948524,18,176,80,1,38956,1,40,1,2062321,1,3319334,1,543425,1,117089,1,5848731,1,18546,1,972415,1,7835,4,660374,4,78744,4,1231373,4,2473146,8,3680622,108,18887,24,6232,1,409993,1,6463,1,0,0,0,0,0,0,0,0,0,0,0,0,17012,1,44,1,9559,1,4517,1,17056,1,9559,1,0,1
323,11753600,4517,9559,28.990198,,0,11,9,108,54906,1413,4990,11698694,18,176,561,1,27484,1,40,1,1973888,1,3237093,1,543385,1,124835,1,5779455,1,11953,1,999088,1,7625,4,661967,4,69516,4,1252534,4,2508826,8,3736522,108,19849,24,6162,1,269568,1,2755,1,0,0,0,0,0,0,0,0,0,0,0,0,17010,1,44,1,9559,1,4517,1,17054,1,9559,1,0,1
324,11745100,4517,9559,28.990198,,0,11,9,108,45434,2164,5581,11699666,18,176,80,1,24528,1,110,1,1954420,1,3248926,1,543685,1,121508,1,5793803,1,12605,1,973237,1,8447,4,668630,4,65508,4,1268215,4,2525308,8,3766491,108,21452,24,6242,1,272344,1,3707,1,0,0,0,0,0,0,0,0,0,0,0,0,17012,1,44,1,9559,1,4517,1,17056,1,9559,1,0,1
325,11603900,4516,9559,28.990194,,0,11,9,108,87583,1483,3948,11516317,18,176,50,1,31732,1,220,1,2208377,1,3219799,1,543435,1,119204,1,5380543,1,12955,1,964891,1,7735,4,624935,4,64506,4,1193248,4,2330617,8,3501261,108,18657,24,5872,1,184451,1,2805,1,0,0,0,0,0,0,0,0,0,0,0,0,17009,1,44,1,9559,1,4516,1,17053,1,9559,1,0,1
326,11198100,4516,9559,28.990189,,0,11,9,108,65625,1162,3858,11132475,18,176,110,1,35480,1,30,1,2155724,1,3024807,1,543285,1,114043,1,5243815,1,15180,1,824145,1,7374,4,617791,4,68614,4,1178850,4,2329785,8,3486111,108,18667,24,5801,1,207717,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,17011,1,44,1,9559,1,4516,1,17055,1,9559,1,0,1
327,10789000,4516,9559,28.990189,,0,11,9,108,40277,1112,3918,10748723,18,176,30,1,25420,1,100,1,1881337,1,2968747,1,543315,1,112150,1,5206743,1,10881,1,859584,1,7415,4,616097,4,63695,4,1167297,4,2315948,8,3460901,108,18426,24,5841,1,167218,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,17007,1,44,1,9559,1,4516,1,17051,1,9559,1,0,1
328,10859000,4515,9559,28.990189,,0,11,9,108,66642,1032,3948,10792358,18,176,20,1,23927,1,50,1,1878080,1,2988346,1,543174,1,117921,1,5225960,1,14879,1,868131,1,7374,4,615206,4,63825,4,1170634,4,2316820,8,3465160,108,18346,24,5741,1,174612,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,17010,1,40,1,9559,1,4515,1,17050,1,9559,1,0,1
329,10864200,4514,9559,28.990189,,0,11,9,108,116740,1142,4089,10747460,18,176,20,1,25029,1,50,1,1880184,1,2977935,1,543415,1,125766,1,5178948,1,16112,1,822051,1,7304,4,617740,4,69927,4,1169722,4,2326459,8,3473596,108,18496,24,5771,1,156286,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,17004,1,40,1,9559,1,4514,1,17044,1,9559,1,0,1
330,10967800,4515,9559,28.990189,,0,11,9,108,59805,1162,3928,10907995,18,176,80,1,32514,1,130,1,2044286,1,2972485,1,543375,1,113753,1,5190261,1,11112,1,834155,1,7425,4,626969,4,63104,4,1159993,4,2272363,8,3410423,108,18005,24,8156,1,214480,1,2455,1,0,0,0,0,0,0,0,0,0,0,0,0,17009,1,40,1,9559,1,4515,1,17049,1,9559,1,0,1
331,10719600,4513,9559,28.990189,,0,11,9,108,54642,1202,3717,10664958,18,176,321,1,24328,1,60,1,1911937,1,2937566,1,543405,1,113983,1,5122257,1,11102,1,821860,1,7394,4,623061,4,63174,4,1165764,4,2275890,8,3420002,108,17935,24,5641,1,155735,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,17003,1,40,1,9559,1,4513,1,17043,1,9559,1,0,1
332,10681500,4513,9559,28.990189,,0,11,9,108,53514,1293,3898,10627986,18,176,220,1,23516,1,70,1,1911305,1,2937556,1,543425,1,114645,1,5085054,1,12194,1,804877,1,7284,4,608082,4,62933,4,1156176,4,2278375,8,3412587,108,18065,24,5631,1,157208,1,3196,1,0,0,0,0,0,0,0,0,0,0,0,0,17007,1,40,1,9559,1,4513,1,17047,1,9559,1,0,1
333,11466800,4512,9559,28.990185,,0,11,9,108,280430,1834,3838,11186370,18,176,301,1,34117,1,90,1,2141266,1,3148369,1,543375,1,126207,1,5176564,1,16082,1,864985,1,7294,4,609875,4,70719,4,1161847,4,2287813,8,3427757,108,18065,24,5611,1,163631,1,2956,1,0,0,0,0,0,0,0,0,0,0,0,0,17003,1,40,1,9559,1,4512,1,17043,1,9559,1,0,1
334,11689400,4513,9559,28.990185,,0,11,9,108,579199,1363,4138,11110201,18,176,120,1,24017,1,70,1,1910794,1,3178749,1,543425,1,147629,1,5288693,1,16703,1,971514,1,7294,4,609023,4,63404,4,1159212,4,2287442,8,3424581,108,17935,24,5651,1,181335,1,2455,1,0,0,0,0,0,0,0,0,0,0,0,0,17013,1,40,1,9559,1,4513,1,17053,1,9559,1,0,1
335,11550900,4514,9559,28.990185,,0,11,9,108,247601,1413,4328,11303299,18,176,230,1,34067,1,120,1,2109764,1,3053153,1,543415,1,148170,1,5400943,1,13436,1,991463,1,8847,4,627700,4,63735,4,1167838,4,2371156,8,3521941,108,12725,24,5641,1,160625,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,17021,1,36,1,9559,1,4514,1,17057,1,9559,1,0,1
336,11509400,4513,9559,28.990185,,0,11,9,108,212523,2044,3707,11296877,18,176,230,1,33676,1,100,1,2051781,1,3189199,1,543395,1,144623,1,5318151,1,15721,1,955833,1,7354,4,615356,4,63605,4,1180814,4,2281400,8,3445832,108,12675,24,5621,1,203659,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,17019,1,36,1,9559,1,4513,1,17055,1,9559,1,0,1
337,11385500,4516,9559,28.990185,,0,11,9,108,242314,1232,3788,11143186,18,176,130,1,31852,1,60,1,2137248,1,3130554,1,543375,1,121378,1,5162777,1,15811,1,833203,1,7465,4,610737,4,63655,4,1161075,4,2300077,8,3439209,108,18156,24,5781,1,176967,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,17024,1,40,1,9559,1,4516,1,17064,1,9559,1,0,1
338,11543000,4517,9559,28.990185,,0,11,9,108,268497,1313,3898,11274503,18,176,140,1,29007,1,140,1,2184681,1,3190211,1,543395,1,148762,1,5162155,1,16011,1,834766,1,7274,4,612801,4,63204,4,1165384,4,2278455,8,3421835,108,18105,24,6032,1,190453,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,17022,1,40,1,9559,1,4517,1,17062,1,9559,1,0,1
339,11814900,4518,9559,28.990185,,0,11,9,108,573853,1253,3777,11241047,18,176,471,1,27895,1,120,1,2132829,1,3126116,1,543375,1,143902,1,5247984,1,18356,1,930904,1,8006,4,621879,4,63604,4,1171425,4,2280429,8,3429771,108,18306,24,5771,1,162068,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,17023,1,40,1,9559,1,4518,1,17063,1,9559,1,0,1
340,11481500,4517,9559,28.990185,,0,11,9,108,286102,1262,4008,11195398,18,176,301,1,34468,1,140,1,2148590,1,3175082,1,543385,1,121949,1,5156084,1,15400,1,822903,1,7384,4,609154,4,62983,4,1159051,4,2290749,8,3427787,108,18005,24,5621,1,194511,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,17024,1,40,1,9559,1,4517,1,17064,1,9559,1,0,1
341,11525700,4517,9559,28.990185,,0,11,9,108,573308,2124,3568,10952392,18,176,120,1,23636,1,70,1,1901837,1,3137568,1,543465,1,146457,1,5183076,1,16162,1,909021,1,7344,4,606078,4,62943,4,1157218,4,2269738,8,3405363,108,18025,24,5631,1,160515,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,17019,1,40,1,9559,1,4517,1,17059,1,9559,1,0,1
342,11188900,4517,9559,28.990185,,0,11,9,108,216639,2044,3757,10972261,18,176,291,1,24789,1,70,1,1906536,1,3188268,1,543435,1,143341,1,5149901,1,15631,1,833433,1,7334,4,610677,4,63023,4,1170955,4,2301690,8,3450832,108,18055,24,5631,1,152629,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,17021,1,40,1,9559,1,4517,1,17061,1,9559,1,0,1
343,11107900,4517,9559,28.990185,,0,11,9,108,191198,1804,3788,10916702,18,176,120,1,23656,1,60,1,1912417,1,3175513,1,543445,1,143110,1,5100184,1,18196,1,820167,1,7324,4,604495,4,62633,4,1164141,4,2274687,8,3417055,108,17985,24,5821,1,156376,1,2735,1,0,0,0,0,0,0,0,0,0,0,0,0,17023,1,40,1,9559,1,4517,1,17063,1,9559,1,0,1
344,11325400,4517,9559,28.990185,,0,11,9,108,165893,1192,3637,11159507,18,176,140,1,30570,1,130,1,2097660,1,3069845,1,543365,1,159693,1,5240148,1,17955,1,972235,1,7244,4,604805,4,62813,4,1155134,4,2275228,8,3408859,108,17865,24,5571,1,153481,1,2445,1,0,0,0,0,0,0,0,0,0,0,0,0,17023,1,40,1,9559,1,4517,1,17063,1,9559,1,0,1
345,11204500,4517,9559,28.990189,,0,11,9,108,115591,1153,4469,11088909,18,176,150,1,38325,1,70,1,2063173,1,3182887,1,543295,1,113713,1,5135954,1,11342,1,836389,1,7485,4,616929,4,63444,4,1170744,4,2281040,8,3429290,108,18025,24,5972,1,149984,1,2816,1,0,0,0,0,0,0,0,0,0,0,0,0,17022,1,40,1,9559,1,4517,1,17062,1,9559,1,0,1
346,10744000,4517,9559,28.990189,,0,11,9,108,51888,1142,4589,10692112,18,176,220,1,24067,1,70,1,1890474,1,2980060,1,543405,1,116027,1,5126786,1,11002,1,811360,1,7224,4,605046,4,62813,4,1153661,4,2319535,8,3450802,108,17805,24,5781,1,157479,1,2745,1,0,0,0,0,0,0,0,0,0,0,0,0,17030,1,40,1,9559,1,4517,1,17070,1,9559,1,0,1
347,10735500,4517,9559,28.990189,,0,11,9,108,67996,1222,3707,10667504,18,176,541,1,26632,1,50,1,1917638,1,2952586,1,543375,1,111789,1,5104202,1,10691,1,798665,1,7304,4,609134,4,63164,4,1186425,4,2278916,8,3443558,108,18075,24,5661,1,151226,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,17033,1,40,1,9559,1,4517,1,17073,1,9559,1,0,1
348,10861100,4517,9559,28.990189,,0,11,9,108,59614,1122,3538,10801486,18,176,180,1,23456,1,120,1,1913590,1,3029937,1,543265,1,114084,1,5161855,1,14999,1,839134,1,7394,4,609084,4,62673,4,1154613,4,2274477,8,3407677,108,17875,24,6052,1,204781,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,17033,1,40,1,9559,1,4517,1,17073,1,9559,1,0,1
349,10882100,4516,9559,28.990189,,0,11,9,108,43411,1192,3888,10838689,18,176,271,1,31742,1,80,1,2082691,1,2908469,1,543315,1,111458,1,5149611,1,11052,1,799767,1,7234,4,609354,4,63264,4,1218428,4,2286821,8,3488506,108,12855,24,5781,1,155174,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,17034,1,36,1,9559,1,4516,1,17070,1,9559,1,0,1
350,10739700,4515,9559,28.990189,,0,11,9,108,50133,1323,3737,10689567,18,176,210,1,24308,1,50,1,1910945,1,2974248,1,543315,1,112541,1,5113059,1,10891,1,795839,1,7304,4,605507,4,77582,4,1163600,4,2277272,8,3424480,108,12655,24,5791,1,176295,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,17032,1,36,1,9559,1,4515,1,17068,1,9559,1,0,1
351,10739000,4516,9559,28.990189,,0,11,9,108,54984,1232,3808,10684016,18,176,150,1,26692,1,70,1,1903590,1,2964569,1,543335,1,112340,1,5122648,1,10621,1,834094,1,7334,4,610096,4,63164,4,1163811,4,2274788,8,3422146,108,12645,24,5661,1,159953,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4516,1,17073,1,9559,1,0,1
352,10836000,4517,9559,28.990189,,0,11,9,108,96385,1293,3868,10739615,18,176,471,1,24408,1,60,1,1906275,1,2976262,1,543255,1,112290,1,5161304,1,15290,1,796300,1,7304,4,613001,4,63244,4,1191825,4,2306269,8,3481592,108,12635,24,5801,1,173720,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4517,1,17071,1,9559,1,0,1
353,11301800,4518,9559,28.990189,,0,11,9,108,307226,1433,4038,10994574,18,176,140,1,32063,1,90,1,2050909,1,3113220,1,543505,1,122370,1,5115594,1,16683,1,830768,1,7344,4,609264,4,63244,4,1159642,4,2277323,8,3420382,108,12545,24,5631,1,158410,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4518,1,17071,1,9559,1,0,1
354,11449100,4518,9559,28.990189,,0,11,9,108,289252,1232,3788,11159848,18,176,130,1,31933,1,70,1,2059065,1,3235941,1,543415,1,121558,1,5152216,1,15520,1,826259,1,7435,4,615727,4,70819,4,1175233,4,2279407,8,3437676,108,13176,24,5661,1,167969,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,17036,1,36,1,9559,1,4518,1,17072,1,9559,1,0,1
355,11462400,4519,9559,28.990189,,0,11,9,108,263756,1262,3848,11198644,18,176,130,1,31953,1,70,1,2132639,1,3138320,1,543385,1,122029,1,5214498,1,15621,1,825277,1,7394,4,616769,4,64737,4,1185323,4,2349845,8,3517131,108,14188,24,6092,1,155224,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,17036,1,36,1,9559,1,4519,1,17072,1,9559,1,0,1
356,11748200,4518,9559,28.990189,,0,11,9,108,359083,1403,3657,11389117,18,176,210,1,29688,1,140,1,2180082,1,3154802,1,543395,1,129163,1,5340986,1,10651,1,1014498,1,7755,4,645505,4,62963,4,1159131,4,2269247,8,3412146,108,12575,24,5581,1,172308,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4518,1,17071,1,9559,1,0,1
357,10785200,4519,9559,28.990189,,0,11,9,108,54082,1262,3848,10731118,18,176,140,1,23807,1,70,1,1905935,1,2999337,1,543405,1,115657,1,5132217,1,10551,1,837160,1,7415,4,611809,4,63154,4,1175353,4,2277864,8,3436714,108,12655,24,5942,1,149794,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,17038,1,36,1,9559,1,4519,1,17074,1,9559,1,0,1
358,11070600,4520,9559,28.990189,,0,11,9,108,65034,1212,3838,11005566,18,176,200,1,24097,1,70,1,1899352,1,2957986,1,543355,1,113623,1,5454238,1,12645,1,793515,1,7455,4,647659,4,65579,4,1232866,4,2366968,8,3577410,108,18586,24,6372,1,329916,1,2695,1,0,0,0,0,0,0,0,0,0,0,0,0,17033,1,44,1,9559,1,4520,1,17077,1,9559,1,0,1
359,11020600,4521,9559,28.990189,,0,11,9,108,52958,1573,4359,10967642,18,176,421,1,26051,1,371,1,1918459,1,3138230,1,543305,1,114825,1,5215139,1,10841,1,844956,1,7415,4,620847,4,63244,4,1162428,4,2280269,8,3420072,108,18266,24,5982,1,225792,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,44,1,9559,1,4521,1,17079,1,9559,1,0,1
360,10809900,4521,9559,28.990189,,0,11,9,108,52821,1152,3757,10757079,18,176,541,1,24488,1,120,1,1916095,1,2988817,1,543305,1,110677,1,5161664,1,11372,1,808434,1,7274,4,618813,4,63074,4,1162819,4,2284677,8,3425432,108,18306,24,5771,1,207136,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,44,1,9559,1,4521,1,17079,1,9559,1,0,1
