step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
249,16803000,4467,9545,28.988903,,0,11,8,96,73951,1513,3337,16729049,18,179,230,1,26584,1,50,1,1955547,1,621144,1,857220,1,114431,1,13137138,1,16704,1,324856,1,7185,4,516723,4,64991,4,4094866,4,8092596,8,12006947,96,177178,36,3257,1,28608,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16322,1,233,1,9545,1,4467,1,16555,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
250,17117000,4467,9545,28.988903,,0,11,8,96,111032,1493,3056,17005968,18,179,140,1,28508,1,110,1,2123256,1,755655,1,857050,1,117297,1,13107589,1,16363,1,277610,1,7174,4,516994,4,64871,4,4096589,4,8112676,8,12031697,96,174512,36,3297,1,24219,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,233,1,9545,1,4467,1,16557,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
251,17003500,4467,9545,28.988903,,0,11,8,96,104107,1212,2796,16899393,18,179,130,1,27566,1,130,1,2073195,1,750084,1,857010,1,118479,1,13055904,1,16894,1,276107,1,7816,4,540070,4,65482,4,4074865,4,8053998,8,11951245,96,174823,36,3447,1,30241,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16322,1,233,1,9545,1,4467,1,16555,1,9545,1,0,1,0,0,0,0,0,0,4501,1,5041,1,3,1
252,17050800,4467,9545,28.988903,,0,11,8,96,108400,1403,2986,16942400,18,179,261,1,28678,1,110,1,2093295,1,745224,1,857080,1,116906,1,13083811,1,17034,1,308793,1,7134,4,514709,4,64721,4,4072861,4,8077625,8,11972999,96,174502,36,3206,1,30792,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,233,1,9545,1,4467,1,16557,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
253,16892000,4468,9545,28.988903,,0,11,8,96,83851,1383,2776,16808149,18,179,130,1,27325,1,120,1,2064648,1,727579,1,857160,1,112908,1,13007637,1,10641,1,277640,1,7134,4,517515,4,64951,4,4069605,4,8042274,8,11929912,96,179192,36,3247,1,21303,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,240,1,9545,1,4468,1,16556,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
254,17188600,4467,9545,28.988903,,0,11,8,96,133533,1343,2706,17055067,18,179,160,1,38618,1,110,1,2072293,1,736246,1,857000,1,142738,1,13197200,1,10702,1,325707,1,7635,4,547926,4,65061,4,4168114,4,8054258,8,12042308,96,177358,36,3287,1,21283,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16322,1,233,1,9545,1,4467,1,16555,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
255,17188700,4467,9545,28.988903,,0,11,8,96,176049,1413,2816,17012651,18,179,180,1,34490,1,100,1,2109248,1,766758,1,857050,1,130644,1,13099011,1,15171,1,304705,1,7585,4,522004,4,65051,4,4093253,4,8075982,8,11990273,96,176146,36,5020,1,21433,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16321,1,233,1,9545,1,4467,1,16554,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
256,17017600,4467,9545,28.988903,,0,11,8,96,88557,1273,2766,16929043,18,179,160,1,32726,1,90,1,2221785,1,606144,1,857200,1,114130,1,13079883,1,16924,1,270276,1,7355,4,516833,4,64971,4,4094164,4,8097305,8,12012407,96,176296,36,3377,1,21684,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16322,1,233,1,9545,1,4467,1,16555,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
257,17280900,4468,9545,28.988903,,0,11,8,96,156232,1403,3006,17124668,18,179,230,1,42005,1,100,1,2188808,1,756898,1,857100,1,125313,1,13140736,1,13477,1,303984,1,7345,4,515090,4,64711,4,4095447,4,8118508,8,12030154,96,180795,36,3166,1,28427,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,240,1,9545,1,4468,1,16556,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
258,17125200,4467,9545,28.988903,,0,11,8,96,91195,1333,2746,17034005,18,179,80,1,26704,1,130,1,2154519,1,760094,1,857220,1,139892,1,13084673,1,10692,1,283813,1,7195,4,534018,4,64971,4,4091499,4,8074659,8,11987638,96,175775,36,3267,1,21353,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16321,1,233,1,9545,1,4467,1,16554,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
259,17264700,4467,9545,28.988903,,0,11,8,96,174522,1423,2746,17090178,18,179,170,1,38658,1,160,1,2097584,1,746988,1,857180,1,143500,1,13191127,1,14810,1,325617,1,7665,4,546433,4,65101,4,4170388,4,8046984,8,12039072,96,175554,36,3267,1,21664,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,233,1,9545,1,4467,1,16553,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
260,16954500,4468,9545,28.988903,,0,11,8,96,102884,1373,2796,16851616,18,179,962,1,34049,1,110,1,2062614,1,755475,1,857210,1,111976,1,13018539,1,10682,1,276007,1,7164,4,516202,4,65502,4,4081509,4,8040711,8,11939761,96,179663,36,3347,1,24079,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,240,1,9545,1,4468,1,16556,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
261,16872700,4467,9545,28.988903,,0,11,8,96,54351,1293,2726,16818349,18,179,160,1,35953,1,90,1,2072794,1,611895,1,857190,1,113168,1,13116477,1,10621,1,295276,1,7786,4,536984,4,65272,4,4100006,4,8080822,8,12002407,96,175695,36,3297,1,23217,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16322,1,233,1,9545,1,4467,1,16555,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
262,16736300,4467,9545,28.988903,,0,11,8,96,48464,1353,2676,16687836,18,179,140,1,26183,1,80,1,1957652,1,616464,1,857220,1,114120,1,13105284,1,10692,1,272670,1,7114,4,519689,4,65091,4,4100577,4,8102626,8,12024752,96,175775,36,3597,1,29950,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16323,1,233,1,9545,1,4467,1,16556,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
263,16785800,4468,9545,28.988903,,0,11,8,96,54937,1343,3117,16730863,18,179,261,1,26874,1,60,1,1956028,1,624360,1,857250,1,114221,1,13141006,1,10802,1,288041,1,7345,4,518396,4,67045,4,4109566,4,8121474,8,12046937,96,180985,36,3377,1,21854,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16317,1,240,1,9545,1,4468,1,16557,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
264,17220800,4467,9545,28.988903,,0,11,8,96,151705,1513,3347,17069095,18,179,140,1,29850,1,160,1,1954776,1,762449,1,857120,1,128620,1,13325348,1,10631,1,333774,1,7565,4,550411,4,64490,4,4268677,4,8071222,8,12160677,96,175875,36,3377,1,21754,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16325,1,233,1,9545,1,4467,1,16558,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
265,17185600,4467,9545,28.988903,,0,11,8,96,138869,1483,2916,17046731,18,179,160,1,38728,1,70,1,2110801,1,760145,1,857070,1,118960,1,13143922,1,16874,1,271258,1,7896,4,515370,4,65041,4,4117862,4,8133488,8,12072028,96,176406,36,3707,1,25241,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
266,17119700,4468,9545,28.988903,,0,11,8,96,101297,1323,2806,17018403,18,179,200,1,27015,1,120,1,2106011,1,729893,1,857070,1,116846,1,13164434,1,16814,1,296098,1,9940,4,523537,4,65612,4,4120307,4,8119560,8,12055194,96,181867,36,3267,1,22165,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,240,1,9545,1,4468,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
267,17114000,4467,9545,28.988903,,0,11,8,96,101058,1483,2927,17012942,18,179,90,1,28588,1,110,1,2060018,1,769664,1,857010,1,117728,1,13163091,1,16644,1,286669,1,7185,4,514328,4,64891,4,4114275,4,8147356,8,12082528,96,176176,36,3247,1,21063,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
268,17169900,4467,9545,28.988903,,0,11,8,96,86185,1393,2756,17083715,18,179,80,1,27485,1,120,1,2220332,1,645283,1,857230,1,140283,1,13181999,1,10902,1,330247,1,7675,4,546884,4,65081,4,4099946,4,8103468,8,12023871,96,176787,36,3267,1,21423,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
269,17473100,4468,9545,28.988903,,0,11,8,96,138669,1423,2876,17334431,18,179,160,1,39259,1,100,1,2192566,1,757118,1,857020,1,141085,1,13336471,1,10652,1,326058,1,7595,4,547756,4,65131,4,4241342,4,8120091,8,12177571,96,180985,36,3417,1,21083,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,240,1,9545,1,4468,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
270,17343900,4467,9545,28.988903,,0,11,8,96,172438,1393,3107,17171462,18,179,160,1,38939,1,90,1,2077524,1,729513,1,857050,1,141916,1,13310007,1,16263,1,325307,1,7595,4,547625,4,67446,4,4207373,4,8109199,8,12137170,96,176296,36,3467,1,36674,1,3928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
271,17332500,4467,9545,28.988903,,0,11,8,96,85345,1553,2986,17247155,18,179,170,1,30993,1,70,1,2229641,1,625042,1,857270,1,113870,1,13367774,1,22325,1,410368,1,8467,4,517745,4,66685,4,4124776,4,8191946,8,12136308,96,177428,36,3928,1,39640,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
272,17601600,4467,9545,28.988903,,0,11,8,96,136134,1733,2796,17465466,18,179,301,1,36884,1,30,1,2133717,1,779544,1,857150,1,145434,1,13498187,1,14219,1,436912,1,8156,4,555070,4,67366,4,4227904,4,8149130,8,12196910,96,177328,36,3918,1,45161,1,2836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
273,17440500,4467,9545,28.988903,,0,11,8,96,127482,2315,3037,17313018,18,179,401,1,39119,1,140,1,2215723,1,791107,1,857140,1,120163,1,13275788,1,13437,1,439106,1,7595,4,514038,4,64450,4,4094275,4,8102936,8,12019251,96,174923,36,3748,1,44700,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
274,16909800,4468,9545,28.988905,,0,11,8,96,120299,1273,2776,16789501,18,179,160,1,33437,1,992,1,1923383,1,765205,1,857150,1,140093,1,13055824,1,13257,1,343564,1,7415,4,513757,4,64661,4,4070396,4,8026342,8,11915222,96,178741,36,3347,1,22465,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,240,1,9545,1,4468,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4502,1,5041,1,2,1
275,17237500,4467,9545,28.988905,,0,11,8,96,141871,1333,3678,17095629,18,179,792,1,40862,1,140,1,2138036,1,762740,1,857140,1,134431,1,13150596,1,10892,1,319024,1,7445,4,516142,4,69260,4,4107391,4,8094650,8,12016195,96,182168,36,3677,1,29039,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16327,1,233,1,9545,1,4467,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4501,1,5042,1,2,1
276,16844800,4468,9545,28.988905,,0,11,8,96,80810,1333,2796,16763990,18,179,271,1,36373,1,50,1,2108236,1,615162,1,857120,1,115323,1,13014912,1,16543,1,291779,1,7205,4,516593,4,65121,4,4072791,4,8032494,8,11921835,96,180655,36,3297,1,21704,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,240,1,9545,1,4468,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4502,1,5042,1,1,1
277,17210700,4467,9545,28.988905,,0,11,8,96,145793,1423,2786,17064907,18,179,140,1,39279,1,611,1,2125731,1,732579,1,857080,1,136636,1,13162149,1,10702,1,344545,1,7575,4,547946,4,65332,4,4154707,4,8013486,8,11987067,96,178340,36,3347,1,21163,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16327,1,233,1,9545,1,4467,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
278,16979500,4467,9545,28.988905,,0,11,8,96,100659,1263,2916,16878841,18,179,190,1,39289,1,100,1,2057193,1,759503,1,857110,1,115603,1,13039111,1,10742,1,271989,1,7255,4,516022,4,65732,4,4081329,4,8068176,8,11969000,96,177588,36,3287,1,21443,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4502,1,5042,1,1,1
279,16738300,4467,9545,28.988905,,0,11,8,96,71757,1313,2906,16666543,18,179,220,1,28167,1,80,1,1957191,1,615122,1,857150,1,114090,1,13083841,1,10682,1,270075,1,7174,4,517304,4,65121,4,4103313,4,8092515,8,12016607,96,176316,36,3267,1,21183,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16327,1,233,1,9545,1,4467,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
280,16941200,4468,9545,28.988905,,0,11,8,96,95816,1152,2696,16845384,18,179,90,1,27826,1,70,1,1955618,1,763201,1,856990,1,116525,1,13108400,1,16664,1,283162,1,7205,4,517354,4,65202,4,4098964,4,8107536,8,12021196,96,182609,36,3196,1,21944,1,2685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,240,1,9545,1,4468,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4502,1,5042,1,1,1
281,17128000,4467,9545,28.988905,,0,11,8,96,110188,1353,2936,17017812,18,179,50,1,28748,1,120,1,2104318,1,757669,1,857000,1,116996,1,13135756,1,17155,1,282971,1,7806,4,515881,4,64941,4,4115457,4,8116063,8,12049172,96,179412,36,3206,1,25381,1,2695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,233,1,9545,1,4467,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
282,17073300,4467,9545,28.988905,,0,11,8,96,100268,1603,2976,16973032,18,179,140,1,27085,1,120,1,2068045,1,750355,1,856960,1,118078,1,13135535,1,16714,1,280797,1,7375,4,515611,4,64991,4,4109465,4,8127987,8,12057940,96,176536,36,3176,1,21914,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,233,1,9545,1,4467,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
283,17047100,4467,9545,28.988905,,0,11,8,96,107195,1283,2946,16939905,18,179,100,1,28648,1,120,1,2060028,1,722989,1,857000,1,116545,1,13137700,1,16774,1,270366,1,7295,4,514148,4,66184,4,4132211,4,8117887,8,12070725,96,176426,36,3227,1,22515,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,233,1,9545,1,4467,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
284,17034200,4468,9545,28.988905,,0,11,8,96,100297,1333,2757,16933903,18,179,70,1,27285,1,100,1,2036571,1,752669,1,856990,1,115673,1,13127790,1,16754,1,283482,1,9269,4,522916,4,64941,4,4109245,4,8111183,8,12036736,96,180935,36,3156,1,19670,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,240,1,9545,1,4468,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
285,17082300,4467,9545,28.988905,,0,11,8,96,100651,1232,2846,16981649,18,179,80,1,28257,1,110,1,2053926,1,757950,1,857000,1,117617,1,13150085,1,16624,1,282310,1,7185,4,514188,4,64861,4,4112121,4,8141474,8,12073290,96,177458,36,3146,1,21002,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,233,1,9545,1,4467,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
286,17115400,4467,9545,28.988905,,0,11,8,96,136006,1423,2896,16979394,18,179,100,1,31804,1,651,1,1933082,1,765004,1,857030,1,142828,1,13238283,1,10611,1,327671,1,7686,4,548026,4,65081,4,4140989,4,8120281,8,12078922,96,179452,36,3216,1,21303,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16331,1,233,1,9545,1,4467,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4502,1,5042,1,1,1
287,17550200,4468,9545,28.988905,,0,11,8,96,144966,1804,2786,17405234,18,179,170,1,38678,1,80,1,2189840,1,764173,1,856940,1,142818,1,13400951,1,11583,1,325998,1,7846,4,548327,4,65622,4,4267384,4,8128398,8,12212041,96,180955,36,3888,1,48748,1,2936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16325,1,240,1,9545,1,4468,1,16565,1,9545,1,0,1,0,0,0,0,0,0,4501,1,5042,1,2,1
288,17560600,4467,9545,28.988905,,0,11,8,96,195718,1733,3207,17364882,18,179,381,1,39870,1,150,1,2067584,1,780285,1,857250,1,145323,1,13459028,1,15010,1,433495,1,7916,4,547836,4,69811,4,4182813,4,8164912,8,12160427,96,184091,36,3738,1,44049,1,2726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,233,1,9545,1,4467,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
289,17839100,4467,9545,28.988905,,0,11,8,96,188060,1904,2876,17651040,18,179,651,1,33989,1,190,1,2188668,1,796327,1,857250,1,182007,1,13576996,1,14960,1,441902,1,8096,4,554088,4,70031,4,4243616,4,8219722,8,12281551,96,178911,36,3347,1,31624,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16332,1,233,1,9545,1,4467,1,16565,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
290,17772700,4468,9545,28.988905,,0,11,8,96,140919,1513,2926,17631781,18,179,170,1,39971,1,140,1,2199069,1,796548,1,857250,1,119792,1,13607428,1,11413,1,374095,1,7946,4,557165,4,66324,4,4310651,4,8258981,8,12382545,96,184162,36,3387,1,24670,1,2695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,240,1,9545,1,4468,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
291,17499700,4467,9545,28.988905,,0,11,8,96,170600,1613,2906,17329100,18,179,170,1,48889,1,160,1,1961740,1,784954,1,857170,1,149251,1,13512656,1,14108,1,363915,1,7776,4,559249,4,65853,4,4211131,4,8258160,8,12286531,96,179853,36,4028,1,37967,1,2966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16333,1,233,1,9545,1,4467,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
292,17555400,4467,9545,28.988905,,0,11,8,96,134935,1984,3097,17420465,18,179,461,1,40752,1,30,1,2129418,1,778471,1,857230,1,145624,1,13457756,1,10722,1,381179,1,14499,4,560341,4,65422,4,4212724,4,8193920,8,12204305,96,199242,36,3377,1,21714,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16333,1,233,1,9545,1,4467,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
293,17628000,4467,9545,28.988905,,0,11,8,96,143075,1393,3247,17484925,18,179,160,1,39249,1,110,1,2224861,1,767239,1,857000,1,144381,1,13441312,1,10611,1,327090,1,7655,4,549479,4,65512,4,4297274,4,8165924,8,12282002,96,177949,36,3367,1,21083,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16333,1,233,1,9545,1,4467,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4502,1,5042,1,1,1
294,16942600,4468,9545,28.988905,,0,11,8,96,53979,1263,2736,16888621,18,179,170,1,36383,1,80,1,2092063,1,604721,1,857220,1,111635,1,13175536,1,10812,1,281909,1,7225,4,517364,4,65101,4,4125999,4,8149380,8,12090264,96,182378,36,3297,1,21423,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16328,1,240,1,9545,1,4468,1,16568,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
295,16820000,4467,9545,28.988905,,0,11,8,96,50880,1263,3107,16769120,18,179,140,1,25171,1,50,1,1956469,1,614270,1,857210,1,113950,1,13191278,1,10581,1,279093,1,7475,4,517404,4,67306,4,4134265,4,8156895,8,12110285,96,177769,36,3407,1,21564,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16333,1,233,1,9545,1,4467,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4502,1,5042,1,1,1
296,16833900,4467,9545,28.988905,,0,11,8,96,50481,1333,3166,16783419,18,179,140,1,26153,1,80,1,1957121,1,614711,1,857170,1,114591,1,13202851,1,10601,1,271258,1,7295,4,518216,4,65212,4,4145398,4,8166866,8,12129284,96,179813,36,3337,1,21333,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16335,1,233,1,9545,1,4467,1,16568,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
297,17363500,4468,9545,28.988905,,0,11,8,96,158781,1683,3207,17204719,18,179,140,1,29339,1,150,1,1957000,1,759914,1,857130,1,127417,1,13460972,1,12656,1,332541,1,8708,4,550321,4,69210,4,4287384,4,8150122,8,12252923,96,181376,36,3778,1,53498,1,3728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16329,1,240,1,9545,1,4468,1,16569,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
298,17232300,4467,9545,28.988905,,0,11,8,96,81660,1944,2816,17150640,18,179,611,1,38548,1,200,1,2096873,1,666505,1,857501,1,119181,1,13354327,1,16894,1,425038,1,7185,4,519489,4,65332,4,4139486,4,8165573,8,12125086,96,177158,36,3267,1,24449,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16334,1,233,1,9545,1,4467,1,16567,1,9545,1,0,1,0,0,0,0,0,0,4502,1,5042,1,1,1
299,17345300,4467,9545,28.988905,,0,11,8,96,111262,1433,2977,17234038,18,179,100,1,29480,1,120,1,2215983,1,770145,1,857020,1,117948,1,13226258,1,16984,1,278472,1,7235,4,515240,4,65302,4,4176360,4,8153929,8,12150586,96,176727,36,3317,1,22375,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16333,1,233,1,9545,1,4467,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
300,17229600,4467,9545,28.988905,,0,11,8,96,103419,1082,2656,17126181,18,179,150,1,27465,1,110,1,2124879,1,754723,1,856970,1,116946,1,13228102,1,16834,1,318794,1,7465,4,520671,4,65162,4,4134045,4,8153318,8,12107500,96,177208,36,3227,1,21774,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16333,1,233,1,9545,1,4467,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
